120820	2	1	00999	ﾊﾅｺﾞｺﾛ ﾊﾝｷﾝｸﾞﾉﾂﾁ  5L		  	1	3.0	.00	.0000	390.00	1170.0000	667.00	2001.0000
120820	3	1	00999	ﾄｳｼｮｳ ｱﾌﾞﾗｶｽ ﾁｭｳﾂﾌﾞ  550		  	1	3.0	.00	.0000	219.00	657.0000	340.00	1020.0000
120820	4	1	00999	ﾄｳｼｮｳ ｱﾌﾞﾗｶｽ ｺﾂﾌﾞ  1.8		  	1	3.0	.00	.0000	532.00	1596.0000	820.00	2460.0000
120820	5	1	00999	ｸｻﾊﾞﾅｾﾝﾖｳﾊﾞｲﾖｳﾄﾞ  20L		  	1	5.0	.00	.0000	319.00	1595.0000	458.00	2290.0000
120820	6	1	00999	ﾊﾅｺﾞｺﾛ ﾌﾞﾙｰﾍﾞﾘｰﾉﾂﾁ  12L		  	1	2.0	.00	.0000	780.00	1560.0000	1124.00	2248.0000
120821	1	1	00999	ｽﾘｯﾄﾊﾁ CSM  CSM-210 ﾁｬ		  	1	5.0	.00	.0000	95.00	475.0000	172.00	860.0000
120821	2	1	00999	ｽﾘｯﾄﾊﾁ CSM  CSM-270 ﾁｬ		  	1	5.0	.00	.0000	363.00	1815.0000	570.00	2850.0000
120821	3	1	00999	ｽﾘｯﾄﾊﾁ CSM  CSM-300 ﾁｬ		  	1	5.0	.00	.0000	413.00	2065.0000	648.00	3240.0000
120822	1	1	21026	駄鉢  浅  6号		  	1	15.0	.00	.0000	69.00	1035.0000	100.00	1500.0000
120822	2	1	00999	ﾁﾊﾞ ｴﾋﾞﾈﾊﾞﾁ  4ｺﾞｳ		  	1	2.0	.00	.0000	140.00	280.0000	267.00	534.0000
120823	1	1	10865	バーク  10ｋｇ		  	1	3.0	.00	.0000	361.00	1083.0000	553.00	1659.0000
120824	1	1	00999	ｸﾗｰｸ ﾔｻｲｽｸｽｸﾈｯ  ﾄ     2X10M		  	1	2.0	.00	.0000	940.00	1880.0000	1380.00	2760.0000
120824	2	1	00999	ｸﾗｰｸ ﾊﾁﾏﾙﾁｬﾝ  5ｺﾞｳﾊﾞﾁﾖｳ		  	1	1.0	.00	.0000	175.00	175.0000	280.00	280.0000
120824	3	1	00999	ｸﾗｰｸ ﾊﾁﾏﾙﾁｬﾝ  6ｺﾞｳﾊﾞﾁﾖｳ		  	1	1.0	.00	.0000	175.00	175.0000	280.00	280.0000
120824	4	1	00999	ﾊﾅｺﾞｺﾛｶﾈﾉﾅﾙｷｱﾛ  ｴﾉﾂﾁ  5L		  	1	1.0	.00	.0000	420.00	420.0000	630.00	630.0000
120824	5	1	00999	ｸﾄﾞｾｯｶｲ 5KG  		  	1	2.0	.00	.0000	270.00	540.0000	380.00	760.0000
120824	6	1	00999	ｱﾐﾉｰﾙﾖｳﾗﾝｾﾝﾖｳ  ﾋﾘｮｳ  400		  	1	1.0	.00	.0000	350.00	350.0000	498.00	498.0000
120824	7	1	00999	ﾄｳｼｮｳ ﾊｯｺｳｱﾌﾞﾗ  ｶｽ1.8Kｺﾂﾌﾞ		  	1	1.0	.00	.0000	602.00	602.0000	798.00	798.0000
120824	8	1	00999	ﾄｳｼｮｳﾊｲｺﾞｳﾋﾘｮｳ  1.8KG		  	1	2.0	.00	.0000	462.00	924.0000	628.00	1256.0000
120824	9	1	00999	ﾀﾞｲﾜ ｴｺｻｲｸﾙ  500G		  	1	5.0	.00	.0000	263.00	1315.0000	348.00	1740.0000
120825	1	1	00999	ﾊﾅｺﾞｺﾛ ﾕｳｷ100  ﾊﾞｲｴｷﾋ800ML		  	1	1.0	.00	.0000	420.00	420.0000	498.00	498.0000
120825	2	1	42043	ストレートオールパーパス６００		  	1	1.0	.00	.0000	376.00	376.0000	498.00	498.0000
120825	3	1	00999	ｶﾝﾖｳｼｮｸﾌﾞﾂﾉﾋﾘｮ  ｳｱﾝﾌﾟﾙ		  	1	2.0	.00	.0000	319.00	638.0000	450.00	900.0000
120825	4	1	42019	速効スプレー付替用  500ｃｃ		  	1	1.0	.00	.0000	294.00	294.0000	398.00	398.0000
120825	5	1	00999	ﾂｷﾞｷﾃｰﾌﾟ  		  	1	1.0	.00	.0000	275.00	275.0000	398.00	398.0000
120825	6	1	00999	ﾊﾁｿﾞｺﾈｯﾄ  3ﾏｲｲﾘ		  	1	1.0	.00	.0000	155.00	155.0000	235.00	235.0000
120825	7	1	00999	ｴﾝｹﾞｲ  ﾗﾍﾞﾙ  100ﾏｲ 10.5ｾﾝﾁ		  	1	1.0	.00	.0000	226.00	226.0000	326.00	326.0000
120825	8	1	00999	ｴﾝｹﾞｲ  ﾗﾍﾞﾙ  100ﾏｲ 12ｾﾝﾁ		  	1	1.0	.00	.0000	246.00	246.0000	347.00	347.0000
120826	1	1	00999	ｺﾞﾛﾂﾁ  5L		  	1	3.0	.00	.0000	126.00	378.0000	180.00	540.0000
120826	2	1	00999	ﾋｭｳｶﾞﾎﾞﾗﾂﾁ  ｻｲﾘｭｳ 18L		  	1	2.0	.00	.0000	250.00	500.0000	398.00	796.0000
120826	3	1	00999	ﾋｭｳｶﾞﾎﾞﾗﾂﾁ  ｵｵﾂﾌﾞ 18L		  	1	3.0	.00	.0000	250.00	750.0000	398.00	1194.0000
120826	4	1	10103	硬質鹿沼土  小粒     大袋		  	1	3.0	.00	.0000	383.00	1149.0000	480.00	1440.0000
120826	5	1	10166	硬質鹿沼土  中粒   大袋		  	1	1.0	.00	.0000	383.00	383.0000	480.00	480.0000
120826	6	1	00999	ﾌﾟﾗﾌｳﾗﾝﾊﾞﾁ  K-30		  	1	5.0	.00	.0000	67.00	335.0000	80.00	400.0000
120826	7	1	00999	ﾌﾟﾗﾌｳﾗﾝﾊﾞﾁ  K-40		  	1	3.0	.00	.0000	119.00	357.0000	150.00	450.0000
